Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2022-04-25,873.9500122070312,880.9500122070312,848.6500244140625,859.5499877929688,10145325,0.0,0,ADANIPORTS.NS
2022-04-26,868.0,913.0,865.4000244140625,909.5,21010788,0.0,0,ADANIPORTS.NS
2022-04-27,914.0499877929688,924.6500244140625,880.0,887.2999877929688,20793885,0.0,0,ADANIPORTS.NS
2022-04-28,899.0,900.25,876.7999877929688,887.0999755859375,8778304,0.0,0,ADANIPORTS.NS
2022-04-29,892.7000122070312,898.9000244140625,852.0999755859375,856.4000244140625,11543840,0.0,0,ADANIPORTS.NS
2022-05-02,850.0,862.8499755859375,838.0499877929688,856.5499877929688,5760499,0.0,0,ADANIPORTS.NS
2022-05-04,860.5,864.2000122070312,805.7999877929688,812.7999877929688,7969164,0.0,0,ADANIPORTS.NS
2022-05-05,820.9000244140625,835.5,806.0,811.3499755859375,6597383,0.0,0,ADANIPORTS.NS
2022-05-06,797.9000244140625,820.9500122070312,790.2000122070312,811.4000244140625,6150326,0.0,0,ADANIPORTS.NS
2022-05-09,807.4500122070312,807.4500122070312,783.0,792.5999755859375,4768026,0.0,0,ADANIPORTS.NS
2022-05-10,795.2000122070312,803.9500122070312,765.0499877929688,769.0999755859375,5344522,0.0,0,ADANIPORTS.NS
2022-05-11,771.0,784.9500122070312,749.0499877929688,759.9000244140625,8985117,0.0,0,ADANIPORTS.NS
2022-05-12,759.0,759.0,705.2999877929688,713.2999877929688,10570456,0.0,0,ADANIPORTS.NS
2022-05-13,727.0,735.9000244140625,701.7999877929688,705.9000244140625,7247809,0.0,0,ADANIPORTS.NS
2022-05-16,715.0,728.1500244140625,704.0,712.5,5606071,0.0,0,ADANIPORTS.NS
2022-05-17,720.0,747.2999877929688,715.3499755859375,744.75,4430294,0.0,0,ADANIPORTS.NS
2022-05-18,752.6500244140625,767.2000122070312,742.0,759.7999877929688,9020504,0.0,0,ADANIPORTS.NS
2022-05-19,744.0,747.3499755859375,730.0,732.7999877929688,4445667,0.0,0,ADANIPORTS.NS
2022-05-20,749.9500122070312,772.7999877929688,745.0999755859375,767.5499877929688,5434279,0.0,0,ADANIPORTS.NS
2022-05-23,774.8499755859375,779.9000244140625,751.25,753.5499877929688,4787481,0.0,0,ADANIPORTS.NS
2022-05-24,756.5999755859375,764.7999877929688,747.5,752.1500244140625,4653281,0.0,0,ADANIPORTS.NS
2022-05-25,735.0,743.9500122070312,705.4000244140625,707.9000244140625,7699306,0.0,0,ADANIPORTS.NS
2022-05-26,712.0,719.2999877929688,668.1500244140625,701.5,13569693,0.0,0,ADANIPORTS.NS
2022-05-27,714.0999755859375,714.0999755859375,697.0,703.0999755859375,5815428,0.0,0,ADANIPORTS.NS
2022-05-30,714.0,737.0,710.0,734.7000122070312,5546106,0.0,0,ADANIPORTS.NS
2022-05-31,731.0999755859375,749.0,728.0,739.8499755859375,6346866,0.0,0,ADANIPORTS.NS
2022-06-01,739.7999877929688,743.7000122070312,729.0499877929688,736.9000244140625,3196984,0.0,0,ADANIPORTS.NS
2022-06-02,737.0,751.9000244140625,730.25,748.4500122070312,3536560,0.0,0,ADANIPORTS.NS
2022-06-03,758.0,758.5,738.75,739.9000244140625,2960614,0.0,0,ADANIPORTS.NS
2022-06-06,738.5,745.0,725.2999877929688,741.25,2753267,0.0,0,ADANIPORTS.NS
2022-06-07,739.0,742.5,713.4000244140625,734.5499877929688,2488075,0.0,0,ADANIPORTS.NS
2022-06-08,735.5499877929688,740.0,725.3499755859375,728.5999755859375,2839931,0.0,0,ADANIPORTS.NS
2022-06-09,726.0,737.0,723.0999755859375,735.5,2604731,0.0,0,ADANIPORTS.NS
2022-06-10,726.0,732.1500244140625,718.2000122070312,726.4000244140625,3377686,0.0,0,ADANIPORTS.NS
2022-06-13,711.0,714.7000122070312,688.7999877929688,695.25,4535069,0.0,0,ADANIPORTS.NS
2022-06-14,695.4000244140625,721.7999877929688,693.5499877929688,704.7000122070312,6144330,0.0,0,ADANIPORTS.NS
2022-06-15,710.9000244140625,713.2999877929688,701.5999755859375,703.75,2447673,0.0,0,ADANIPORTS.NS
2022-06-16,711.9500122070312,717.0999755859375,677.0,681.7000122070312,4301251,0.0,0,ADANIPORTS.NS
2022-06-17,677.0,689.4500122070312,663.0,668.9500122070312,6103963,0.0,0,ADANIPORTS.NS
2022-03-21,4875.0,4914.89990234375,4755.0498046875,4767.39990234375,509842,0.0,0,APOLLOHOSP.NS
2022-03-22,4798.0,4828.0,4471.85009765625,4677.60009765625,1255679,0.0,0,APOLLOHOSP.NS
2022-03-23,4697.5,4716.0498046875,4595.60009765625,4608.2001953125,896055,0.0,0,APOLLOHOSP.NS
2022-03-24,4599.9501953125,4685.0,4558.60009765625,4628.5498046875,719101,0.0,0,APOLLOHOSP.NS
2022-03-25,4670.0,4764.0,4622.39990234375,4683.2001953125,968364,0.0,0,APOLLOHOSP.NS
2022-03-28,4712.7998046875,4720.0,4600.0498046875,4658.60009765625,524802,0.0,0,APOLLOHOSP.NS
2022-03-29,4685.89990234375,4697.5,4599.0498046875,4613.75,778391,0.0,0,APOLLOHOSP.NS
2022-03-30,4677.0,4693.7001953125,4579.64990234375,4614.7998046875,4839707,0.0,0,APOLLOHOSP.NS
2022-03-31,4625.0,4634.7001953125,4500.85009765625,4516.10009765625,1225845,0.0,0,APOLLOHOSP.NS
2022-04-01,4558.0,4558.0,4455.10009765625,4506.89990234375,827880,0.0,0,APOLLOHOSP.NS
2022-04-04,4557.0,4583.2998046875,4499.0,4564.9501953125,619577,0.0,0,APOLLOHOSP.NS
2022-04-05,4605.0,4605.0,4542.14990234375,4554.25,487075,0.0,0,APOLLOHOSP.NS
2022-04-06,4567.0,4609.0,4498.14990234375,4511.75,653418,0.0,0,APOLLOHOSP.NS
2022-04-07,4531.0,4583.7001953125,4490.0,4536.5,413722,0.0,0,APOLLOHOSP.NS
2022-04-08,4574.0,4628.5,4514.0,4606.14990234375,685882,0.0,0,APOLLOHOSP.NS
2022-04-11,4607.0,4686.64990234375,4575.5,4662.14990234375,652187,0.0,0,APOLLOHOSP.NS
2022-04-12,4669.0,4682.0,4594.5498046875,4626.2998046875,574409,0.0,0,APOLLOHOSP.NS
2022-04-13,4629.0,4764.0,4629.0,4744.4501953125,812061,0.0,0,APOLLOHOSP.NS
2022-04-18,4724.5,4744.4501953125,4518.0,4554.5,579482,0.0,0,APOLLOHOSP.NS
2022-04-19,4594.0,4870.0,4583.39990234375,4816.35009765625,1713344,0.0,0,APOLLOHOSP.NS
2022-04-20,4806.0,4850.0,4731.39990234375,4780.9501953125,777140,0.0,0,APOLLOHOSP.NS
2022-04-21,4840.0,4903.64990234375,4770.10009765625,4885.25,771623,0.0,0,APOLLOHOSP.NS
2022-04-22,4849.9501953125,4860.0,4788.0,4813.7001953125,381911,0.0,0,APOLLOHOSP.NS
2022-04-25,4765.60009765625,4765.60009765625,4608.35009765625,4676.0498046875,421185,0.0,0,APOLLOHOSP.NS
2022-04-26,4733.0,4741.0,4601.0,4624.0498046875,548203,0.0,0,APOLLOHOSP.NS
2022-04-27,4620.0,4658.9501953125,4500.0,4522.9501953125,476441,0.0,0,APOLLOHOSP.NS
2022-04-28,4580.0,4603.0,4505.0498046875,4537.85009765625,552600,0.0,0,APOLLOHOSP.NS
2022-04-29,4545.0,4596.0,4431.0,4454.35009765625,465103,0.0,0,APOLLOHOSP.NS
2022-05-02,4440.0,4440.0,4290.0,4304.75,568610,0.0,0,APOLLOHOSP.NS
2022-05-04,4302.5,4325.35009765625,3996.050048828125,4013.300048828125,1729814,0.0,0,APOLLOHOSP.NS
2022-05-05,4042.0,4054.14990234375,3930.0,3949.10009765625,1122769,0.0,0,APOLLOHOSP.NS
2022-05-06,3898.64990234375,3898.64990234375,3791.050048828125,3827.35009765625,891448,0.0,0,APOLLOHOSP.NS
2022-05-09,3805.0,3807.949951171875,3739.64990234375,3766.35009765625,521295,0.0,0,APOLLOHOSP.NS
2022-05-10,3770.0,3782.699951171875,3661.800048828125,3686.89990234375,836241,0.0,0,APOLLOHOSP.NS
2022-05-11,3709.89990234375,3734.89990234375,3619.64990234375,3679.64990234375,524764,0.0,0,APOLLOHOSP.NS
2022-05-12,3650.0,3650.0,3541.449951171875,3580.85009765625,717916,0.0,0,APOLLOHOSP.NS
2022-05-13,3601.89990234375,3712.89990234375,3530.0,3547.800048828125,957908,0.0,0,APOLLOHOSP.NS
2022-05-16,3581.0,3707.89990234375,3553.050048828125,3686.75,600622,0.0,0,APOLLOHOSP.NS
2022-05-17,3712.0,3832.949951171875,3678.050048828125,3813.14990234375,843357,0.0,0,APOLLOHOSP.NS
2022-05-18,3822.0,3842.0,3725.0,3735.0,427461,0.0,0,APOLLOHOSP.NS
2022-05-19,3609.60009765625,3717.85009765625,3609.60009765625,3631.800048828125,572640,0.0,0,APOLLOHOSP.NS
2022-05-20,3695.0,3695.0,3586.0,3668.0,692428,0.0,0,APOLLOHOSP.NS
2022-05-23,3668.0,3764.64990234375,3666.0,3716.949951171875,401917,0.0,0,APOLLOHOSP.NS
2022-05-24,3740.0,3740.0,3613.5,3631.64990234375,471324,0.0,0,APOLLOHOSP.NS
2022-05-25,3650.25,3673.949951171875,3486.14990234375,3524.300048828125,370431,0.0,0,APOLLOHOSP.NS
2022-05-26,3386.0,3709.0,3361.550048828125,3662.800048828125,1730687,0.0,0,APOLLOHOSP.NS
2022-05-27,3700.0,3880.0,3573.0,3861.75,1733752,0.0,0,APOLLOHOSP.NS
2022-05-30,3890.0,3915.550048828125,3820.449951171875,3891.949951171875,666686,0.0,0,APOLLOHOSP.NS
2022-05-31,3855.0,3999.800048828125,3839.050048828125,3979.300048828125,1361696,0.0,0,APOLLOHOSP.NS
2022-06-01,3939.550048828125,3989.75,3790.050048828125,3839.0,794887,0.0,0,APOLLOHOSP.NS
2022-06-02,3845.0,3845.0,3623.75,3645.25,1891062,0.0,0,APOLLOHOSP.NS
2022-06-03,3689.0,3693.949951171875,3546.35009765625,3588.800048828125,1305662,0.0,0,APOLLOHOSP.NS
2022-06-06,3580.10009765625,3649.89990234375,3542.10009765625,3633.699951171875,561188,0.0,0,APOLLOHOSP.NS
2022-06-07,3633.699951171875,3633.699951171875,3525.0,3609.300048828125,490554,0.0,0,APOLLOHOSP.NS
2022-06-08,3600.0,3645.0,3557.0,3636.199951171875,342056,0.0,0,APOLLOHOSP.NS
2022-06-09,3624.800048828125,3680.64990234375,3561.0,3670.050048828125,483671,0.0,0,APOLLOHOSP.NS
2022-06-10,3620.5,3715.0,3595.5,3700.5,624657,0.0,0,APOLLOHOSP.NS
2022-06-13,3649.0,3678.050048828125,3592.0,3651.89990234375,523342,0.0,0,APOLLOHOSP.NS
2022-06-14,3628.199951171875,3757.85009765625,3622.75,3706.199951171875,655865,0.0,0,APOLLOHOSP.NS
2022-06-15,3737.949951171875,3756.10009765625,3645.89990234375,3722.699951171875,466405,0.0,0,APOLLOHOSP.NS
2022-06-16,3745.0,3775.0,3647.0,3663.64990234375,678602,0.0,0,APOLLOHOSP.NS
2022-06-17,3600.0,3724.0,3556.10009765625,3701.25,768620,0.0,0,APOLLOHOSP.NS
2022-03-21,3099.4386682165755,3099.4386682165755,3012.7383518224865,3028.298583984375,1259015,0.0,0,ASIANPAINT.NS
2022-03-22,3006.673383097913,3045.1515951070614,2957.954138464382,3033.667724609375,1515772,0.0,0,ASIANPAINT.NS
2022-03-23,3042.467076259874,3062.2529578617186,2987.782210510105,2999.5146484375,948403,0.0,0,ASIANPAINT.NS
2022-03-24,2952.4855339411424,3021.537554876613,2933.644161082462,3008.015625,1243917,0.0,0,ASIANPAINT.NS
2022-03-25,3008.0156073962507,3046.9909527705,2973.8623271046135,3029.49169921875,1083275,0.0,0,ASIANPAINT.NS
2022-03-28,3029.491786117124,3041.0751805433765,2978.4856721202596,3010.103515625,680332,0.0,0,ASIANPAINT.NS
2022-03-29,3051.4153854486544,3070.008190503395,2995.437922041795,3025.166748046875,1120936,0.0,0,ASIANPAINT.NS
2022-03-30,3060.3638467317733,3076.6202625075116,3038.390376986345,3063.8935546875,849545,0.0,0,ASIANPAINT.NS
2022-03-31,3097.1519566247007,3111.320308272181,3048.5322364890017,3062.302734375,1464862,0.0,0,ASIANPAINT.NS
2022-04-01,3092.180516132654,3103.1174890192965,3069.958478670815,3096.306640625,637392,0.0,0,ASIANPAINT.NS
2022-04-04,3107.0448955952775,3124.991522886265,3075.77514350896,3100.134765625,873264,0.0,0,ASIANPAINT.NS
2022-04-05,3092.1806255046263,3138.9113294913523,3062.352516576929,3122.80419921875,805874,0.0,0,ASIANPAINT.NS
2022-04-06,3119.0258720170564,3146.8654398896983,3095.163385269078,3135.928466796875,736379,0.0,0,ASIANPAINT.NS
2022-04-07,3135.9283371818046,3190.5634383253173,3127.477040141207,3136.922607421875,1025244,0.0,0,ASIANPAINT.NS
2022-04-08,3149.8483114035084,3201.5503670199805,3133.1445218098324,3187.879150390625,678898,0.0,0,ASIANPAINT.NS
2022-04-11,3165.75656702298,3203.5388376093097,3131.951377551001,3139.358642578125,672652,0.0,0,ASIANPAINT.NS
2022-04-12,3136.6244223079507,3143.9821680685022,3096.306713667283,3110.7236328125,794265,0.0,0,ASIANPAINT.NS
2022-04-13,3099.3391611830057,3104.012182789196,3048.5320972754907,3062.99853515625,1121350,0.0,0,ASIANPAINT.NS
2022-04-18,3038.489866049292,3040.4784065375443,2995.7362455518705,3004.2373046875,1032504,0.0,0,ASIANPAINT.NS
2022-04-19,3012.6390155693516,3041.671659844306,2952.9827974392656,2974.061279296875,749782,0.0,0,ASIANPAINT.NS
2022-04-20,2974.160670977868,3071.797961754417,2962.9253685153467,3065.335205078125,838182,0.0,0,ASIANPAINT.NS
2022-04-21,3072.096301897097,3156.211420357581,3068.3677884172416,3140.154052734375,1069035,0.0,0,ASIANPAINT.NS
2022-04-22,3103.6147006160304,3155.1179500267613,3095.4119707489526,3146.268798828125,681191,0.0,0,ASIANPAINT.NS
2022-04-25,3116.043019470265,3137.0222192187966,3077.3660031472537,3112.66259765625,1096774,0.0,0,ASIANPAINT.NS
2022-04-26,3112.0658953583247,3130.658700561794,3088.004603757261,3107.74072265625,1703441,0.0,0,ASIANPAINT.NS
2022-04-27,3078.2606471240438,3145.8710230944685,3068.2681827153574,3130.310791015625,963536,0.0,0,ASIANPAINT.NS
2022-04-28,3171.7222058970674,3249.2752880475286,3151.836800217462,3229.091552734375,2001838,0.0,0,ASIANPAINT.NS
2022-04-29,3230.3840488504493,3259.217886159364,3202.842811417528,3218.651611328125,1088970,0.0,0,ASIANPAINT.NS
2022-05-02,3176.69344367981,3193.098902778626,3135.978125555646,3181.664794921875,595522,0.0,0,ASIANPAINT.NS
2022-05-04,3159.790860652659,3176.3951253116384,3063.7940192798847,3083.0830078125,1120002,0.0,0,ASIANPAINT.NS
2022-05-05,3086.96049102773,3109.033241545589,3052.409600597514,3058.922119140625,724601,0.0,0,ASIANPAINT.NS
2022-05-06,3002.6962870389557,3034.910547458824,2986.688438213331,2998.9677734375,923941,0.0,0,ASIANPAINT.NS
2022-05-09,2983.656069579433,3021.38857819179,2957.9540857210823,2988.03076171875,998324,0.0,0,ASIANPAINT.NS
2022-05-10,3033.5184659645984,3120.7656784812793,3018.6044125429435,3068.666015625,2460016,0.0,0,ASIANPAINT.NS
2022-05-11,3072.6927528243423,3091.7331741864573,2961.931141572225,3036.1533203125,1883969,0.0,0,ASIANPAINT.NS
2022-05-12,3024.5700408018706,3060.363769095384,2970.8794483616007,3022.53173828125,1254245,0.0,0,ASIANPAINT.NS
2022-05-13,3056.784405455616,3098.3947131403434,3017.908583741256,3046.444091796875,1121729,0.0,0,ASIANPAINT.NS
2022-05-16,3072.1955028134503,3072.1955028134503,2968.095457730748,2982.711181640625,733044,0.0,0,ASIANPAINT.NS
2022-05-17,2981.7171046514977,3039.08669513718,2934.09165439293,3032.5244140625,1179081,0.0,0,ASIANPAINT.NS
2022-05-18,3012.638958387968,3110.872910926002,3008.6618772547827,3082.33740234375,1379763,0.0,0,ASIANPAINT.NS
2022-05-19,2983.3078525319747,3054.0998450102106,2983.258090471666,3029.44189453125,772390,0.0,0,ASIANPAINT.NS
2022-05-20,3062.352512549697,3107.094675882404,3052.4098095868735,3092.130859375,778957,0.0,0,ASIANPAINT.NS
2022-05-23,3125.936019141562,3169.7336738165213,3112.115759253938,3156.0126953125,813294,0.0,0,ASIANPAINT.NS
2022-05-24,3156.559591139108,3165.408499589652,3052.409778658811,3069.163330078125,691307,0.0,0,ASIANPAINT.NS
2022-05-25,3021.5873826943475,3021.5873826943475,2810.1061425625144,2821.788818359375,3381427,0.0,0,ASIANPAINT.NS
2022-05-26,2833.670368583029,2843.613071630689,2702.9735855698964,2823.876708984375,3212196,0.0,0,ASIANPAINT.NS
2022-05-27,2851.5671401551526,2852.561410427173,2765.0656264893582,2818.607177734375,1879534,0.0,0,ASIANPAINT.NS
2022-05-30,2863.498318829114,2867.4753998274878,2800.8592931047274,2827.70458984375,2525482,0.0,0,ASIANPAINT.NS
2022-05-31,2827.70465988328,2861.509849206779,2794.893740834001,2843.264892578125,2408221,0.0,0,ASIANPAINT.NS
2022-06-01,2843.264941345277,2923.055132220023,2815.8232269511736,2836.156005859375,1770795,0.0,0,ASIANPAINT.NS
2022-06-02,2853.754404685526,2902.2748411224616,2831.6816538255466,2891.884765625,1164197,0.0,0,ASIANPAINT.NS
2022-06-03,2888.3550309173766,2902.722187256032,2839.635789432023,2870.358642578125,1228489,0.0,0,ASIANPAINT.NS
2022-06-06,2854.649384674339,2855.5441307941105,2791.61250577986,2801.306640625,1193698,0.0,0,ASIANPAINT.NS
2022-06-07,2783.9568287282373,2787.933909912135,2715.3521783060055,2728.9736328125,1403598,0.0,0,ASIANPAINT.NS
2022-06-08,2756.017731242972,2759.100066251529,2684.529794190677,2689.699951171875,1743575,0.0,0,ASIANPAINT.NS
2022-06-09,2680.0,2697.60009765625,2633.75,2686.800048828125,1857501,15.5,0,ASIANPAINT.NS
2022-06-10,2665.0,2736.0,2652.0,2708.75,1592920,0.0,0,ASIANPAINT.NS
2022-06-13,2669.949951171875,2683.0,2642.5,2660.75,1674206,0.0,0,ASIANPAINT.NS
2022-06-14,2617.0,2666.35009765625,2585.0,2635.39990234375,2296040,0.0,0,ASIANPAINT.NS
2022-06-15,2650.0,2683.60009765625,2627.10009765625,2661.14990234375,928842,0.0,0,ASIANPAINT.NS
2022-06-16,2694.949951171875,2725.449951171875,2640.0,2657.449951171875,1280628,0.0,0,ASIANPAINT.NS
2022-06-17,2650.10009765625,2657.0,2560.0,2580.199951171875,2043251,0.0,0,ASIANPAINT.NS
2022-03-21,745.0,749.4000244140625,723.7000122070312,725.9000244140625,7495685,0.0,0,AXISBANK.NS
2022-03-22,729.0,736.0,706.3499755859375,731.4000244140625,11117081,0.0,0,AXISBANK.NS
2022-03-23,736.0999755859375,742.9000244140625,724.6500244140625,726.75,5886245,0.0,0,AXISBANK.NS
2022-03-24,719.0999755859375,730.4500122070312,719.0,722.25,7559843,0.0,0,AXISBANK.NS
2022-03-25,723.2999877929688,726.6500244140625,715.5,721.25,5430894,0.0,0,AXISBANK.NS
2022-03-28,726.0,737.9000244140625,715.0499877929688,736.0,7077669,0.0,0,AXISBANK.NS
2022-03-29,741.6500244140625,741.6500244140625,731.0,737.7999877929688,6174137,0.0,0,AXISBANK.NS
2022-03-30,747.0,765.8499755859375,741.2999877929688,750.4500122070312,16618114,0.0,0,AXISBANK.NS
2022-03-31,763.0,763.0,751.2999877929688,761.1500244140625,20449544,0.0,0,AXISBANK.NS
2022-04-01,760.0,775.75,755.1500244140625,774.5499877929688,9321859,0.0,0,AXISBANK.NS
2022-04-04,780.0,785.5,767.0,784.0999755859375,10959783,0.0,0,AXISBANK.NS
2022-04-05,776.0,796.0,776.0,783.0999755859375,7334134,0.0,0,AXISBANK.NS
2022-04-06,777.0,779.9500122070312,769.2000122070312,773.7000122070312,9954921,0.0,0,AXISBANK.NS
2022-04-07,769.5,795.0,769.2000122070312,792.0999755859375,9820244,0.0,0,AXISBANK.NS
2022-04-08,794.9000244140625,800.7000122070312,789.0,794.9000244140625,8104237,0.0,0,AXISBANK.NS
2022-04-11,789.4500122070312,794.25,784.0499877929688,786.0499877929688,6340427,0.0,0,AXISBANK.NS
2022-04-12,780.0999755859375,801.0,777.7999877929688,798.4500122070312,7672215,0.0,0,AXISBANK.NS
2022-04-13,805.7999877929688,805.7999877929688,790.8499755859375,793.0499877929688,7640132,0.0,0,AXISBANK.NS
2022-04-18,780.0,801.6500244140625,776.0,798.8499755859375,11478317,0.0,0,AXISBANK.NS
2022-04-19,805.0,816.2000122070312,785.5499877929688,797.7999877929688,8711816,0.0,0,AXISBANK.NS
2022-04-20,800.8499755859375,802.4500122070312,788.5999755859375,794.7000122070312,6676491,0.0,0,AXISBANK.NS
2022-04-21,795.0999755859375,804.0,790.5499877929688,801.7999877929688,6851615,0.0,0,AXISBANK.NS
2022-04-22,796.0,798.0,778.2000122070312,780.5999755859375,6255027,0.0,0,AXISBANK.NS
2022-04-25,772.0,788.7999877929688,761.25,780.7000122070312,8023525,0.0,0,AXISBANK.NS
2022-04-26,791.0,796.5999755859375,769.0,775.0,11087204,0.0,0,AXISBANK.NS
2022-04-27,765.5999755859375,772.9500122070312,749.0,765.9000244140625,11485697,0.0,0,AXISBANK.NS
2022-04-28,776.9000244140625,785.4500122070312,766.3499755859375,779.7999877929688,11037317,0.0,0,AXISBANK.NS
2022-04-29,765.0,766.8499755859375,725.0,728.5999755859375,34401710,0.0,0,AXISBANK.NS
2022-05-02,722.0,738.2000122070312,718.5,727.3499755859375,16136040,0.0,0,AXISBANK.NS
2022-05-04,733.0,735.1500244140625,704.0,707.2000122070312,14548684,0.0,0,AXISBANK.NS
2022-05-05,716.0,721.7999877929688,698.9000244140625,702.3499755859375,12726146,0.0,0,AXISBANK.NS
2022-05-06,690.0,692.5,668.0999755859375,673.4000244140625,15511195,0.0,0,AXISBANK.NS
2022-05-09,660.2000122070312,669.0,648.7999877929688,663.7000122070312,13999329,0.0,0,AXISBANK.NS
2022-05-10,663.7000122070312,672.0999755859375,657.5499877929688,659.75,9523698,0.0,0,AXISBANK.NS
2022-05-11,661.7000122070312,676.0,655.4500122070312,672.3499755859375,9352398,0.0,0,AXISBANK.NS
2022-05-12,667.0,667.0,644.0,649.6500244140625,11166084,0.0,0,AXISBANK.NS
2022-05-13,656.4000244140625,659.4000244140625,633.4000244140625,635.9500122070312,9618627,0.0,0,AXISBANK.NS
2022-05-16,639.8499755859375,649.2000122070312,630.0499877929688,638.9500122070312,6159695,0.0,0,AXISBANK.NS
2022-05-17,642.9000244140625,657.5,641.1500244140625,654.9500122070312,8152237,0.0,0,AXISBANK.NS
2022-05-18,654.75,670.4000244140625,650.2999877929688,659.4500122070312,13013873,0.0,0,AXISBANK.NS
2022-05-19,643.2999877929688,657.75,641.2000122070312,650.2000122070312,9216948,0.0,0,AXISBANK.NS
2022-05-20,659.75,675.75,658.0,673.0999755859375,9708672,0.0,0,AXISBANK.NS
2022-05-23,673.0,684.7999877929688,668.5499877929688,675.3499755859375,7919353,0.0,0,AXISBANK.NS
2022-05-24,669.7000122070312,681.4500122070312,661.2000122070312,664.0499877929688,8088546,0.0,0,AXISBANK.NS
2022-05-25,668.0,672.6500244140625,660.0499877929688,665.0,5169619,0.0,0,AXISBANK.NS
2022-05-26,672.9500122070312,685.25,668.0,683.25,10114633,0.0,0,AXISBANK.NS
2022-05-27,689.0,693.7999877929688,684.25,688.2999877929688,5539060,0.0,0,AXISBANK.NS
2022-05-30,695.0999755859375,698.0,690.0999755859375,693.6500244140625,3818060,0.0,0,AXISBANK.NS
2022-05-31,689.0,696.0,683.0499877929688,685.2000122070312,10410424,0.0,0,AXISBANK.NS
2022-06-01,683.0,692.4500122070312,680.5,686.0499877929688,6966674,0.0,0,AXISBANK.NS
2022-06-02,682.0,693.1500244140625,682.0,691.5499877929688,6347433,0.0,0,AXISBANK.NS
2022-06-03,697.2999877929688,698.0,673.1500244140625,677.2999877929688,8475726,0.0,0,AXISBANK.NS
2022-06-06,677.0,684.0,670.2999877929688,672.2000122070312,6756864,0.0,0,AXISBANK.NS
2022-06-07,672.2000122070312,678.0,661.0999755859375,665.8499755859375,8312778,0.0,0,AXISBANK.NS
2022-06-08,670.0,673.5499877929688,655.4500122070312,658.5999755859375,9282494,0.0,0,AXISBANK.NS
2022-06-09,656.9500122070312,662.75,650.0,661.2999877929688,5682743,0.0,0,AXISBANK.NS
2022-06-10,655.5,663.7000122070312,652.2000122070312,660.7000122070312,6758832,0.0,0,AXISBANK.NS
2022-06-13,646.9500122070312,652.0,640.0999755859375,648.9500122070312,6135431,0.0,0,AXISBANK.NS
2022-06-14,645.0,655.7000122070312,643.0999755859375,650.75,5391833,0.0,0,AXISBANK.NS
2022-06-15,654.0,656.3499755859375,647.2000122070312,650.5,4638336,0.0,0,AXISBANK.NS
2022-06-16,657.5,658.2000122070312,631.0499877929688,634.9000244140625,5960283,0.0,0,AXISBANK.NS
