Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2022-03-28,747.0,749.7000122070312,726.5499877929688,737.0,731.9295043945312,5691095,ADANIPORTS.NS
2022-03-29,741.0,766.9000244140625,738.0499877929688,761.9500122070312,756.7078247070312,11423551,ADANIPORTS.NS
2022-03-30,768.7999877929688,775.9500122070312,762.0999755859375,767.4000244140625,762.120361328125,6913983,ADANIPORTS.NS
2022-03-31,767.4000244140625,781.0,765.5,774.2000122070312,768.8735961914062,5468951,ADANIPORTS.NS
2022-04-01,774.5,790.7000122070312,774.5,785.75,780.3441162109375,6816743,ADANIPORTS.NS
2022-04-04,791.0,822.1500244140625,783.6500244140625,818.5499877929688,812.9183959960938,13743062,ADANIPORTS.NS
2022-04-05,840.0,860.9000244140625,826.0,848.0499877929688,842.2154541015625,21090646,ADANIPORTS.NS
2022-04-06,852.9500122070312,862.6500244140625,840.0,849.8499755859375,844.0030517578125,8785541,ADANIPORTS.NS
2022-04-07,850.0,866.0,813.5999755859375,817.4000244140625,811.7763671875,11662093,ADANIPORTS.NS
2022-04-08,823.0,844.7999877929688,817.4000244140625,839.2999877929688,833.5256958007812,5777924,ADANIPORTS.NS
2022-04-11,840.0,860.0,839.2999877929688,854.5499877929688,848.6707763671875,6030153,ADANIPORTS.NS
2022-04-12,853.9000244140625,859.0,835.0,844.9000244140625,839.087158203125,5597246,ADANIPORTS.NS
2022-04-13,849.9000244140625,854.9000244140625,836.5,840.5,834.7174072265625,2955807,ADANIPORTS.NS
2022-04-18,831.3499755859375,846.75,821.4000244140625,842.7000122070312,836.9022827148438,3969878,ADANIPORTS.NS
2022-04-19,849.0,850.25,807.0,819.2999877929688,813.6632690429688,4472320,ADANIPORTS.NS
2022-04-20,825.5999755859375,835.9500122070312,820.0,827.6500244140625,821.9558715820312,3071216,ADANIPORTS.NS
2022-04-21,833.0,858.9000244140625,832.2999877929688,850.5,844.6486206054688,5539106,ADANIPORTS.NS
2022-04-22,847.4500122070312,886.0,840.7000122070312,874.1500244140625,868.1359252929688,17864000,ADANIPORTS.NS
2022-04-25,873.9500122070312,880.9500122070312,848.6500244140625,859.5499877929688,853.6363525390625,10145325,ADANIPORTS.NS
2022-04-26,868.0,913.0,865.4000244140625,909.5,903.2427368164062,21010788,ADANIPORTS.NS
2022-04-27,914.0499877929688,924.6500244140625,880.0,887.2999877929688,881.1954345703125,20793885,ADANIPORTS.NS
2022-04-28,899.0,900.25,876.7999877929688,887.0999755859375,880.9967651367188,8778304,ADANIPORTS.NS
2022-04-29,892.7000122070312,898.9000244140625,852.0999755859375,856.4000244140625,850.508056640625,11543840,ADANIPORTS.NS
2022-05-02,850.0,862.8499755859375,838.0499877929688,856.5499877929688,850.656982421875,5760499,ADANIPORTS.NS
2022-05-04,860.5,864.2000122070312,805.7999877929688,812.7999877929688,807.2080078125,7969164,ADANIPORTS.NS
2022-05-05,820.9000244140625,835.5,806.0,811.3499755859375,805.7679443359375,6597383,ADANIPORTS.NS
2022-05-06,797.9000244140625,820.9500122070312,790.2000122070312,811.4000244140625,805.817626953125,6150326,ADANIPORTS.NS
2022-05-09,807.4500122070312,807.4500122070312,783.0,792.5999755859375,787.14697265625,4768026,ADANIPORTS.NS
2022-05-10,795.2000122070312,803.9500122070312,765.0499877929688,769.0999755859375,763.8086547851562,5344522,ADANIPORTS.NS
2022-05-11,771.0,784.9500122070312,749.0499877929688,759.9000244140625,754.6719970703125,8985117,ADANIPORTS.NS
2022-05-12,759.0,759.0,705.2999877929688,713.2999877929688,708.3925170898438,10570456,ADANIPORTS.NS
2022-05-13,727.0,735.9000244140625,701.7999877929688,705.9000244140625,701.04345703125,7247809,ADANIPORTS.NS
2022-05-16,715.0,728.1500244140625,704.0,712.5,707.5980224609375,5606071,ADANIPORTS.NS
2022-05-17,720.0,747.2999877929688,715.3499755859375,744.75,739.6261596679688,4430294,ADANIPORTS.NS
2022-05-18,752.6500244140625,767.2000122070312,742.0,759.7999877929688,754.5726318359375,9020504,ADANIPORTS.NS
2022-05-19,744.0,747.3499755859375,730.0,732.7999877929688,727.7583618164062,4445667,ADANIPORTS.NS
2022-05-20,749.9500122070312,772.7999877929688,745.0999755859375,767.5499877929688,762.269287109375,5434279,ADANIPORTS.NS
2022-05-23,774.8499755859375,779.9000244140625,751.25,753.5499877929688,748.3656005859375,4787481,ADANIPORTS.NS
2022-05-24,756.5999755859375,764.7999877929688,747.5,752.1500244140625,746.9752807617188,4653281,ADANIPORTS.NS
2022-05-25,735.0,743.9500122070312,705.4000244140625,707.9000244140625,703.0297241210938,7699306,ADANIPORTS.NS
2022-05-26,712.0,719.2999877929688,668.1500244140625,701.5,696.6737060546875,13569693,ADANIPORTS.NS
2022-05-27,714.0999755859375,714.0999755859375,697.0,703.0999755859375,698.2626953125,5815428,ADANIPORTS.NS
2022-05-30,714.0,737.0,710.0,734.7000122070312,729.6453247070312,5546106,ADANIPORTS.NS
2022-05-31,731.0999755859375,749.0,728.0,739.8499755859375,734.7598876953125,6346866,ADANIPORTS.NS
2022-06-01,739.7999877929688,743.7000122070312,729.0499877929688,736.9000244140625,731.8302001953125,3196984,ADANIPORTS.NS
2022-06-02,737.0,751.9000244140625,730.25,748.4500122070312,743.3007202148438,3536560,ADANIPORTS.NS
2022-06-03,758.0,758.5,738.75,739.9000244140625,734.8095703125,2960614,ADANIPORTS.NS
2022-06-06,738.5,745.0,725.2999877929688,741.25,736.1502685546875,2753267,ADANIPORTS.NS
2022-06-07,739.0,742.5,713.4000244140625,734.5499877929688,729.496337890625,2488075,ADANIPORTS.NS
2022-06-08,735.5499877929688,740.0,725.3499755859375,728.5999755859375,723.5872802734375,2839931,ADANIPORTS.NS
2022-06-09,726.0,737.0,723.0999755859375,735.5,730.4398193359375,2604731,ADANIPORTS.NS
2022-06-10,726.0,732.1500244140625,718.2000122070312,726.4000244140625,721.4024658203125,3377686,ADANIPORTS.NS
2022-06-13,711.0,714.7000122070312,688.7999877929688,695.25,690.4667358398438,4535069,ADANIPORTS.NS
2022-06-14,695.4000244140625,721.7999877929688,693.5499877929688,704.7000122070312,699.8517456054688,6144330,ADANIPORTS.NS
2022-06-15,710.9000244140625,713.2999877929688,701.5999755859375,703.75,698.9082641601562,2447673,ADANIPORTS.NS
2022-06-16,711.9500122070312,717.0999755859375,677.0,681.7000122070312,677.0099487304688,4301251,ADANIPORTS.NS
2022-06-17,677.0,689.4500122070312,663.0,668.9500122070312,664.34765625,6103963,ADANIPORTS.NS
2022-06-20,671.0,673.9000244140625,653.0999755859375,663.1500244140625,658.5875854492188,3507676,ADANIPORTS.NS
2022-06-21,670.5,691.5499877929688,667.0999755859375,689.0999755859375,684.3590087890625,3313116,ADANIPORTS.NS
2022-06-22,684.9000244140625,687.8499755859375,665.5499877929688,668.2999877929688,663.7021484375,2964156,ADANIPORTS.NS
2022-06-23,672.7000122070312,683.2999877929688,666.2000122070312,675.2999877929688,670.6539916992188,2762533,ADANIPORTS.NS
2022-06-24,683.0,687.9500122070312,677.0999755859375,686.4000244140625,681.6776733398438,2740927,ADANIPORTS.NS
2022-06-27,698.0,698.7000122070312,684.9000244140625,687.75,683.018310546875,2711512,ADANIPORTS.NS
2022-06-28,681.0,683.7999877929688,670.25,678.0499877929688,673.3850708007812,4596840,ADANIPORTS.NS
2022-06-29,675.0,684.4000244140625,667.0,677.7999877929688,673.1367797851562,3332554,ADANIPORTS.NS
2022-06-30,680.5499877929688,685.9000244140625,666.5999755859375,672.0499877929688,667.4263305664062,3502799,ADANIPORTS.NS
2022-07-01,670.0,680.0,656.0,677.9000244140625,673.2361450195312,3151179,ADANIPORTS.NS
2022-07-04,679.8499755859375,684.2999877929688,673.0999755859375,682.0,677.307861328125,1874921,ADANIPORTS.NS
2022-07-05,686.4500122070312,694.2000122070312,676.9500122070312,678.75,674.0802612304688,2472875,ADANIPORTS.NS
2022-07-06,678.0,696.2999877929688,677.1500244140625,694.3499755859375,689.5728759765625,2634839,ADANIPORTS.NS
2022-07-07,701.0,707.0,695.0,703.5999755859375,698.75927734375,2896584,ADANIPORTS.NS
2022-07-08,709.9000244140625,717.75,706.5499877929688,715.7000122070312,710.7760620117188,3880791,ADANIPORTS.NS
2022-07-11,715.0,732.0,713.0499877929688,729.2000122070312,724.1831665039062,3814715,ADANIPORTS.NS
2022-07-12,729.0,742.9000244140625,726.3499755859375,731.9000244140625,726.8646240234375,5846548,ADANIPORTS.NS
2022-07-13,737.0499877929688,739.0,724.3499755859375,726.75,721.75,2373553,ADANIPORTS.NS
2022-07-14,729.0,730.7999877929688,716.5499877929688,724.4500122070312,724.4500122070312,2859869,ADANIPORTS.NS
2022-07-15,737.7000122070312,738.4500122070312,726.0999755859375,730.9000244140625,730.9000244140625,4127381,ADANIPORTS.NS
2022-07-18,736.9500122070312,742.5,732.5999755859375,739.75,739.75,2403691,ADANIPORTS.NS
2022-07-19,736.9500122070312,751.7999877929688,734.0499877929688,749.0,749.0,2864129,ADANIPORTS.NS
2022-07-20,756.9500122070312,756.9500122070312,741.9000244140625,743.5499877929688,743.5499877929688,2176017,ADANIPORTS.NS
2022-07-21,747.7000122070312,756.9000244140625,741.2000122070312,754.25,754.25,2639283,ADANIPORTS.NS
2022-07-22,757.6500244140625,764.9500122070312,751.5499877929688,754.25,754.25,2854708,ADANIPORTS.NS
2022-07-25,757.0,757.25,746.0499877929688,749.9500122070312,749.9500122070312,1592179,ADANIPORTS.NS
2022-07-26,749.9000244140625,753.5,745.0,749.0999755859375,749.0999755859375,1803260,ADANIPORTS.NS
2022-07-27,748.7000122070312,762.2000122070312,747.0499877929688,760.6500244140625,760.6500244140625,2539587,ADANIPORTS.NS
2022-07-28,763.6500244140625,768.5999755859375,757.6500244140625,764.5,764.5,2696358,ADANIPORTS.NS
2022-07-29,769.0,775.6500244140625,758.8499755859375,763.7000122070312,763.7000122070312,3182798,ADANIPORTS.NS
2022-08-01,770.0,804.0,765.0499877929688,801.25,801.25,6459641,ADANIPORTS.NS
2022-08-02,800.8499755859375,810.4000244140625,795.0,802.2999877929688,802.2999877929688,4393310,ADANIPORTS.NS
2022-08-03,802.7999877929688,809.9000244140625,795.3499755859375,807.2000122070312,807.2000122070312,3326267,ADANIPORTS.NS
2022-08-04,811.0499877929688,820.5,796.5,807.25,807.25,4641779,ADANIPORTS.NS
